Date,State,Peak_Load_MW,Base_Load_MW,Industrial_%,Residential_%,EV_Load_MW,Temperature,Demand_Growth_%
2022-05-12 0:00:00,Maharashtra,9059.12,6341.38,45,42,268.96,20,34.48
2022-05-12 0:00:00,Gujarat,7925.6,5547.92,36,54,268.96,18,34.48
2022-05-12 0:00:00,Tamil Nadu,8588.86,6012.2,46,43,268.96,35,34.48
2022-05-12 0:00:00,Karnataka,6724.34,4707.04,39,58,268.96,29,34.48
2022-05-12 0:00:00,Rajasthan,6344.08,4440.86,43,47,268.96,29,34.48
2022-05-13 0:00:00,Maharashtra,9505.88,6654.12,37,50,269.04,40,34.52
2022-05-13 0:00:00,Gujarat,7601.9,5321.33,43,55,269.04,42,34.52
2022-05-13 0:00:00,Tamil Nadu,8287.39,5801.17,47,47,269.04,19,34.52
2022-05-13 0:00:00,Karnataka,7180.41,5026.29,43,56,269.04,19,34.52
2022-05-13 0:00:00,Rajasthan,6105.92,4274.14,41,60,269.04,33,34.52
2022-05-14 0:00:00,Maharashtra,9263.64,6484.55,46,46,269.12,36,34.56
2022-05-14 0:00:00,Gujarat,7663.2,5364.24,44,51,269.12,44,34.56
2022-05-14 0:00:00,Tamil Nadu,8687.92,6081.54,41,55,269.12,38,34.56
2022-05-14 0:00:00,Karnataka,6847.48,4793.24,50,42,269.12,18,34.56
2022-05-14 0:00:00,Rajasthan,6276.76,4393.73,38,56,269.12,18,34.56
2022-05-15 0:00:00,Maharashtra,9273.4,6491.38,36,50,269.2,20,34.6
2022-05-15 0:00:00,Gujarat,7672.5,5370.75,48,51,269.2,27,34.6
2022-05-15 0:00:00,Tamil Nadu,8381.45,5867.01,45,49,269.2,36,34.6
2022-05-15 0:00:00,Karnataka,6862.55,4803.78,48,57,269.2,22,34.6
2022-05-15 0:00:00,Rajasthan,5982.6,4187.82,41,40,269.2,21,34.6
2022-05-16 0:00:00,Maharashtra,9445.16,6611.61,48,50,269.28,17,34.64
2022-05-16 0:00:00,Gujarat,7985.8,5590.06,38,50,269.28,31,34.64
2022-05-16 0:00:00,Tamil Nadu,8589.98,6012.99,36,40,269.28,18,34.64
2022-05-16 0:00:00,Karnataka,6762.62,4733.83,47,42,269.28,42,34.64
2022-05-16 0:00:00,Rajasthan,6078.44,4254.91,43,44,269.28,27,34.64
2022-05-17 0:00:00,Maharashtra,9155.92,6409.14,39,60,269.36,32,34.68
2022-05-17 0:00:00,Gujarat,7526.1,5268.27,37,59,269.36,17,34.68
2022-05-17 0:00:00,Tamil Nadu,8540.51,5978.36,43,49,269.36,19,34.68
2022-05-17 0:00:00,Karnataka,7204.69,5043.28,39,51,269.36,34,34.68
2022-05-17 0:00:00,Rajasthan,6312.28,4418.6,43,42,269.36,16,34.68
2022-05-18 0:00:00,Maharashtra,9427.68,6599.38,41,45,269.44,32,34.72
2022-05-18 0:00:00,Gujarat,7609.4,5326.58,37,59,269.44,17,34.72
2022-05-18 0:00:00,Tamil Nadu,8743.04,6120.13,39,52,269.44,28,34.72
2022-05-18 0:00:00,Karnataka,6850.76,4795.53,45,49,269.44,34,34.72
2022-05-18 0:00:00,Rajasthan,6404.12,4482.88,43,56,269.44,25,34.72
2022-05-19 0:00:00,Maharashtra,9156.44,6409.51,45,49,269.52,18,34.76
2022-05-19 0:00:00,Gujarat,7930.7,5551.49,38,57,269.52,21,34.76
2022-05-19 0:00:00,Tamil Nadu,8753.57,6127.5,41,54,269.52,25,34.76
2022-05-19 0:00:00,Karnataka,6856.83,4799.78,41,52,269.52,20,34.76
2022-05-19 0:00:00,Rajasthan,5953.96,4167.77,47,43,269.52,34,34.76
2022-05-20 0:00:00,Maharashtra,9511.2,6657.84,43,45,269.6,35,34.8
2022-05-20 0:00:00,Gujarat,7722,5405.4,48,55,269.6,21,34.8
2022-05-20 0:00:00,Tamil Nadu,8611.1,6027.77,48,48,269.6,30,34.8
2022-05-20 0:00:00,Karnataka,7162.9,5014.03,44,58,269.6,16,34.8
2022-05-20 0:00:00,Rajasthan,6241.8,4369.26,41,53,269.6,27,34.8
2022-05-21 0:00:00,Maharashtra,9182.96,6428.07,37,44,269.68,34,34.84
2022-05-21 0:00:00,Gujarat,7666.3,5366.41,47,59,269.68,16,34.84
2022-05-21 0:00:00,Tamil Nadu,8350.63,5845.44,49,51,269.68,16,34.84
2022-05-21 0:00:00,Karnataka,6821.97,4775.38,49,46,269.68,24,34.84
2022-05-21 0:00:00,Rajasthan,6108.64,4276.05,40,43,269.68,39,34.84
2022-05-22 0:00:00,Maharashtra,9421.72,6595.2,49,51,269.76,23,34.88
2022-05-22 0:00:00,Gujarat,7803.6,5462.52,41,59,269.76,40,34.88
2022-05-22 0:00:00,Tamil Nadu,8537.16,5976.01,43,42,269.76,31,34.88
2022-05-22 0:00:00,Karnataka,6857.04,4799.93,45,50,269.76,43,34.88
2022-05-22 0:00:00,Rajasthan,6389.48,4472.64,47,59,269.76,22,34.88
2022-05-23 0:00:00,Maharashtra,9470.48,6629.34,46,46,269.84,32,34.92
2022-05-23 0:00:00,Gujarat,7732.9,5413.03,40,60,269.84,39,34.92
2022-05-23 0:00:00,Tamil Nadu,8411.69,5888.18,40,44,269.84,33,34.92
2022-05-23 0:00:00,Karnataka,6997.11,4897.98,43,58,269.84,25,34.92
2022-05-23 0:00:00,Rajasthan,6347.32,4443.12,35,57,269.84,31,34.92
2022-05-24 0:00:00,Maharashtra,9365.24,6555.67,47,44,269.92,31,34.96
2022-05-24 0:00:00,Gujarat,7799.2,5459.44,39,40,269.92,36,34.96
2022-05-24 0:00:00,Tamil Nadu,8663.22,6064.25,37,53,269.92,39,34.96
2022-05-24 0:00:00,Karnataka,6896.18,4827.33,35,40,269.92,18,34.96
2022-05-24 0:00:00,Rajasthan,5993.16,4195.21,44,40,269.92,39,34.96
2022-05-25 0:00:00,Maharashtra,9276,6493.2,39,45,270,44,35
2022-05-25 0:00:00,Gujarat,7770.5,5439.35,42,41,270,15,35
2022-05-25 0:00:00,Tamil Nadu,8319.75,5823.82,44,43,270,41,35
2022-05-25 0:00:00,Karnataka,7053.25,4937.28,36,41,270,43,35
2022-05-25 0:00:00,Rajasthan,6361,4452.7,36,59,270,38,35
2022-05-26 0:00:00,Maharashtra,9284.76,6499.33,47,41,270.08,37,35.04
2022-05-26 0:00:00,Gujarat,7528.8,5270.16,47,55,270.08,44,35.04
2022-05-26 0:00:00,Tamil Nadu,8774.28,6142,44,53,270.08,21,35.04
2022-05-26 0:00:00,Karnataka,6944.32,4861.02,39,56,270.08,40,35.04
2022-05-26 0:00:00,Rajasthan,6158.84,4311.19,46,48,270.08,20,35.04
2022-05-27 0:00:00,Maharashtra,9490.52,6643.36,35,43,270.16,42,35.08
2022-05-27 0:00:00,Gujarat,7636.1,5345.27,40,59,270.16,23,35.08
2022-05-27 0:00:00,Tamil Nadu,8338.81,5837.17,45,45,270.16,24,35.08
2022-05-27 0:00:00,Karnataka,7202.39,5041.67,38,40,270.16,28,35.08
2022-05-27 0:00:00,Rajasthan,6016.68,4211.68,36,45,270.16,15,35.08
2022-05-28 0:00:00,Maharashtra,9212.28,6448.6,43,48,270.24,33,35.12
2022-05-28 0:00:00,Gujarat,7790.4,5453.28,47,50,270.24,31,35.12
2022-05-28 0:00:00,Tamil Nadu,8729.34,6110.54,41,52,270.24,43,35.12
2022-05-28 0:00:00,Karnataka,7207.46,5045.22,38,52,270.24,31,35.12
2022-05-28 0:00:00,Rajasthan,6295.52,4406.86,44,59,270.24,34,35.12
2022-05-29 0:00:00,Maharashtra,9487.04,6640.93,44,44,270.32,37,35.16
2022-05-29 0:00:00,Gujarat,7863.7,5504.59,45,42,270.32,26,35.16
2022-05-29 0:00:00,Tamil Nadu,8429.87,5900.91,39,41,270.32,29,35.16
2022-05-29 0:00:00,Karnataka,7111.53,4978.07,46,54,270.32,35,35.16
2022-05-29 0:00:00,Rajasthan,6164.36,4315.05,45,45,270.32,41,35.16
2022-05-30 0:00:00,Maharashtra,9420.8,6594.56,44,53,270.4,34,35.2
2022-05-30 0:00:00,Gujarat,7776,5443.2,43,44,270.4,21,35.2
2022-05-30 0:00:00,Tamil Nadu,8746.4,6122.48,44,52,270.4,33,35.2
2022-05-30 0:00:00,Karnataka,7045.6,4931.92,35,55,270.4,20,35.2
2022-05-30 0:00:00,Rajasthan,6383.2,4468.24,36,60,270.4,16,35.2
2022-05-31 0:00:00,Maharashtra,9495.56,6646.89,35,44,270.48,15,35.24
2022-05-31 0:00:00,Gujarat,7902.3,5531.61,47,48,270.48,25,35.24
2022-05-31 0:00:00,Tamil Nadu,8659.93,6061.95,44,48,270.48,18,35.24
2022-05-31 0:00:00,Karnataka,7146.67,5002.67,47,45,270.48,17,35.24
2022-05-31 0:00:00,Rajasthan,6445.04,4511.53,41,53,270.48,21,35.24
2022-06-01 0:00:00,Maharashtra,9531.32,6671.92,47,44,270.56,34,35.28
2022-06-01 0:00:00,Gujarat,7976.6,5583.62,39,49,270.56,35,35.28
2022-06-01 0:00:00,Tamil Nadu,8327.46,5829.22,49,43,270.56,20,35.28
2022-06-01 0:00:00,Karnataka,6761.74,4733.22,44,51,270.56,34,35.28
2022-06-01 0:00:00,Rajasthan,6057.88,4240.52,43,41,270.56,34,35.28
2022-06-02 0:00:00,Maharashtra,9224.08,6456.86,47,43,270.64,42,35.32
2022-06-02 0:00:00,Gujarat,7991.9,5594.33,40,57,270.64,34,35.32
2022-06-02 0:00:00,Tamil Nadu,8455.99,5919.19,42,59,270.64,33,35.32
2022-06-02 0:00:00,Karnataka,7030.81,4921.57,50,40,270.64,30,35.32
2022-06-02 0:00:00,Rajasthan,5990.72,4193.5,43,51,270.64,31,35.32
2022-06-03 0:00:00,Maharashtra,9273.84,6491.69,43,43,270.72,30,35.36
2022-06-03 0:00:00,Gujarat,7931.2,5551.84,37,58,270.72,34,35.36
2022-06-03 0:00:00,Tamil Nadu,8579.52,6005.66,49,53,270.72,20,35.36
2022-06-03 0:00:00,Karnataka,6804.88,4763.42,35,52,270.72,35,35.36
2022-06-03 0:00:00,Rajasthan,6026.56,4218.59,43,51,270.72,22,35.36
2022-06-04 0:00:00,Maharashtra,9160.6,6412.42,46,59,270.8,23,35.4
2022-06-04 0:00:00,Gujarat,7826.5,5478.55,36,40,270.8,17,35.4
2022-06-04 0:00:00,Tamil Nadu,8642.05,6049.43,36,50,270.8,16,35.4
2022-06-04 0:00:00,Karnataka,6901.95,4831.36,37,54,270.8,27,35.4
2022-06-04 0:00:00,Rajasthan,6298.4,4408.88,47,52,270.8,30,35.4
2022-06-05 0:00:00,Maharashtra,9541.36,6678.95,45,56,270.88,20,35.44
2022-06-05 0:00:00,Gujarat,7978.8,5585.16,41,51,270.88,28,35.44
2022-06-05 0:00:00,Tamil Nadu,8629.58,6040.71,39,46,270.88,17,35.44
2022-06-05 0:00:00,Karnataka,7177.02,5023.91,40,57,270.88,33,35.44
2022-06-05 0:00:00,Rajasthan,6356.24,4449.37,45,59,270.88,36,35.44
2022-06-06 0:00:00,Maharashtra,9369.12,6558.38,35,49,270.96,34,35.48
2022-06-06 0:00:00,Gujarat,7564.1,5294.87,50,40,270.96,39,35.48
2022-06-06 0:00:00,Tamil Nadu,8467.11,5926.98,49,52,270.96,40,35.48
2022-06-06 0:00:00,Karnataka,6822.09,4775.46,45,55,270.96,15,35.48
2022-06-06 0:00:00,Rajasthan,6409.08,4486.36,50,60,270.96,31,35.48
2022-06-07 0:00:00,Maharashtra,9419.88,6593.92,35,58,271.04,21,35.52
2022-06-07 0:00:00,Gujarat,7858.4,5500.88,43,56,271.04,31,35.52
2022-06-07 0:00:00,Tamil Nadu,8792.64,6154.85,43,57,271.04,15,35.52
2022-06-07 0:00:00,Karnataka,7109.16,4976.41,48,60,271.04,18,35.52
2022-06-07 0:00:00,Rajasthan,6267.92,4387.54,36,56,271.04,35,35.52
2022-06-08 0:00:00,Maharashtra,9531.64,6672.15,47,47,271.12,18,35.56
2022-06-08 0:00:00,Gujarat,8002.7,5601.89,49,46,271.12,44,35.56
2022-06-08 0:00:00,Tamil Nadu,8549.17,5984.42,47,40,271.12,26,35.56
2022-06-08 0:00:00,Karnataka,7248.23,5073.76,49,41,271.12,19,35.56
2022-06-08 0:00:00,Rajasthan,6186.76,4330.73,43,57,271.12,37,35.56
2022-06-09 0:00:00,Maharashtra,9581.4,6706.98,37,40,271.2,33,35.6
2022-06-09 0:00:00,Gujarat,7947,5562.9,45,59,271.2,29,35.6
2022-06-09 0:00:00,Tamil Nadu,8704.7,6093.29,44,48,271.2,24,35.6
2022-06-09 0:00:00,Karnataka,7173.3,5021.31,42,50,271.2,25,35.6
2022-06-09 0:00:00,Rajasthan,6238.6,4367.02,39,54,271.2,37,35.6
2022-06-10 0:00:00,Maharashtra,9453.16,6617.21,37,53,271.28,38,35.64
2022-06-10 0:00:00,Gujarat,7708.3,5395.81,44,48,271.28,36,35.64
2022-06-10 0:00:00,Tamil Nadu,8465.23,5925.66,38,60,271.28,26,35.64
2022-06-10 0:00:00,Karnataka,6776.37,4743.46,45,44,271.28,37,35.64
2022-06-10 0:00:00,Rajasthan,6164.44,4315.11,41,54,271.28,18,35.64
2022-06-11 0:00:00,Maharashtra,9131.92,6392.34,45,42,271.36,15,35.68
2022-06-11 0:00:00,Gujarat,7783.6,5448.52,43,43,271.36,35,35.68
2022-06-11 0:00:00,Tamil Nadu,8671.76,6070.23,49,44,271.36,40,35.68
2022-06-11 0:00:00,Karnataka,6904.44,4833.11,48,53,271.36,36,35.68
2022-06-11 0:00:00,Rajasthan,6157.28,4310.1,36,44,271.36,36,35.68
2022-06-12 0:00:00,Maharashtra,9160.68,6412.48,35,46,271.44,16,35.72
2022-06-12 0:00:00,Gujarat,7658.9,5361.23,48,48,271.44,18,35.72
2022-06-12 0:00:00,Tamil Nadu,8806.29,6164.4,47,52,271.44,28,35.72
2022-06-12 0:00:00,Karnataka,7082.51,4957.76,35,49,271.44,19,35.72
2022-06-12 0:00:00,Rajasthan,6375.12,4462.58,38,46,271.44,36,35.72
2022-06-13 0:00:00,Maharashtra,9495.44,6646.81,39,45,271.52,17,35.76
2022-06-13 0:00:00,Gujarat,8016.2,5611.34,41,51,271.52,29,35.76
2022-06-13 0:00:00,Tamil Nadu,8477.82,5934.47,45,46,271.52,36,35.76
2022-06-13 0:00:00,Karnataka,7009.58,4906.71,38,50,271.52,40,35.76
2022-06-13 0:00:00,Rajasthan,6432.96,4503.07,49,44,271.52,39,35.76
2022-06-14 0:00:00,Maharashtra,9300.2,6510.14,50,57,271.6,22,35.8
2022-06-14 0:00:00,Gujarat,7745.5,5421.85,48,41,271.6,34,35.8
2022-06-14 0:00:00,Tamil Nadu,8758.35,6130.84,35,52,271.6,17,35.8
2022-06-14 0:00:00,Karnataka,6839.65,4787.76,49,46,271.6,31,35.8
2022-06-14 0:00:00,Rajasthan,6131.8,4292.26,36,41,271.6,28,35.8
2022-06-15 0:00:00,Maharashtra,9495.96,6647.17,35,43,271.68,43,35.84
2022-06-15 0:00:00,Gujarat,7897.8,5528.46,46,47,271.68,26,35.84
2022-06-15 0:00:00,Tamil Nadu,8776.88,6143.82,50,52,271.68,34,35.84
2022-06-15 0:00:00,Karnataka,6847.72,4793.4,38,46,271.68,34,35.84
2022-06-15 0:00:00,Rajasthan,6029.64,4220.75,35,54,271.68,23,35.84
2022-06-16 0:00:00,Maharashtra,9623.72,6736.6,39,40,271.76,16,35.88
2022-06-16 0:00:00,Gujarat,8056.1,5639.27,47,52,271.76,43,35.88
2022-06-16 0:00:00,Tamil Nadu,8476.41,5933.49,49,45,271.76,24,35.88
2022-06-16 0:00:00,Karnataka,7127.79,4989.45,46,52,271.76,40,35.88
2022-06-16 0:00:00,Rajasthan,6122.48,4285.74,41,50,271.76,36,35.88
2022-06-17 0:00:00,Maharashtra,9531.48,6672.04,37,43,271.84,39,35.92
2022-06-17 0:00:00,Gujarat,7874.4,5512.08,41,41,271.84,16,35.92
2022-06-17 0:00:00,Tamil Nadu,8640.94,6048.66,41,59,271.84,43,35.92
2022-06-17 0:00:00,Karnataka,7276.86,5093.8,47,58,271.84,39,35.92
2022-06-17 0:00:00,Rajasthan,6366.32,4456.42,37,44,271.84,17,35.92
2022-06-18 0:00:00,Maharashtra,9553.24,6687.27,46,58,271.92,15,35.96
2022-06-18 0:00:00,Gujarat,7868.7,5508.09,38,43,271.92,28,35.96
2022-06-18 0:00:00,Tamil Nadu,8766.47,6136.53,49,57,271.92,24,35.96
2022-06-18 0:00:00,Karnataka,6891.93,4824.35,43,57,271.92,40,35.96
2022-06-18 0:00:00,Rajasthan,6417.16,4492.01,39,48,271.92,16,35.96
2022-06-19 0:00:00,Maharashtra,9484,6638.8,41,46,272,44,36
2022-06-19 0:00:00,Gujarat,7841,5488.7,45,48,272,25,36
2022-06-19 0:00:00,Tamil Nadu,8546,5982.2,42,53,272,22,36
2022-06-19 0:00:00,Karnataka,7154,5007.8,43,54,272,18,36
2022-06-19 0:00:00,Rajasthan,6416,4491.2,46,55,272,36,36
2022-06-20 0:00:00,Maharashtra,9284.76,6499.33,38,43,272.08,45,36.04
2022-06-20 0:00:00,Gujarat,7873.3,5511.31,44,53,272.08,31,36.04
2022-06-20 0:00:00,Tamil Nadu,8626.53,6038.57,44,59,272.08,23,36.04
2022-06-20 0:00:00,Karnataka,7090.07,4963.05,39,50,272.08,18,36.04
2022-06-20 0:00:00,Rajasthan,6458.84,4521.19,36,42,272.08,35,36.04
2022-06-21 0:00:00,Maharashtra,9210.52,6447.36,39,51,272.16,41,36.08
2022-06-21 0:00:00,Gujarat,7778.6,5445.02,50,60,272.16,22,36.08
2022-06-21 0:00:00,Tamil Nadu,8623.06,6036.14,45,41,272.16,42,36.08
2022-06-21 0:00:00,Karnataka,7133.14,4993.2,45,43,272.16,33,36.08
2022-06-21 0:00:00,Rajasthan,6203.68,4342.58,47,51,272.16,31,36.08
2022-06-22 0:00:00,Maharashtra,9625.28,6737.7,45,52,272.24,42,36.12
2022-06-22 0:00:00,Gujarat,7793.9,5455.73,42,40,272.24,16,36.12
2022-06-22 0:00:00,Tamil Nadu,8603.59,6022.51,42,52,272.24,31,36.12
2022-06-22 0:00:00,Karnataka,7136.21,4995.35,47,47,272.24,28,36.12
2022-06-22 0:00:00,Rajasthan,6167.52,4317.26,45,47,272.24,16,36.12
2022-06-23 0:00:00,Maharashtra,9505.04,6653.53,36,54,272.32,26,36.16
2022-06-23 0:00:00,Gujarat,8061.2,5642.84,40,51,272.32,15,36.16
2022-06-23 0:00:00,Tamil Nadu,8819.12,6173.38,45,41,272.32,19,36.16
2022-06-23 0:00:00,Karnataka,7204.28,5043,47,43,272.32,33,36.16
2022-06-23 0:00:00,Rajasthan,6195.36,4336.75,36,52,272.32,30,36.16
2022-06-24 0:00:00,Maharashtra,9161.8,6413.26,42,42,272.4,23,36.2
2022-06-24 0:00:00,Gujarat,7644.5,5351.15,38,46,272.4,31,36.2
2022-06-24 0:00:00,Tamil Nadu,8552.65,5986.85,42,41,272.4,27,36.2
2022-06-24 0:00:00,Karnataka,7158.35,5010.85,37,57,272.4,32,36.2
2022-06-24 0:00:00,Rajasthan,6247.2,4373.04,45,59,272.4,28,36.2
2022-06-25 0:00:00,Maharashtra,9167.56,6417.29,38,45,272.48,42,36.24
2022-06-25 0:00:00,Gujarat,7873.8,5511.66,46,41,272.48,42,36.24
2022-06-25 0:00:00,Tamil Nadu,8718.18,6102.73,46,42,272.48,30,36.24
2022-06-25 0:00:00,Karnataka,7171.42,5019.99,47,54,272.48,23,36.24
2022-06-25 0:00:00,Rajasthan,6269.04,4388.33,45,55,272.48,34,36.24
2022-06-26 0:00:00,Maharashtra,9624.32,6737.02,44,56,272.56,31,36.28
2022-06-26 0:00:00,Gujarat,7870.1,5509.07,43,54,272.56,32,36.28
2022-06-26 0:00:00,Tamil Nadu,8400.71,5880.5,37,47,272.56,45,36.28
2022-06-26 0:00:00,Karnataka,7120.49,4984.34,41,50,272.56,39,36.28
2022-06-26 0:00:00,Rajasthan,6232.88,4363.02,50,40,272.56,41,36.28
2022-06-27 0:00:00,Maharashtra,9289.08,6502.36,46,51,272.64,22,36.32
2022-06-27 0:00:00,Gujarat,7717.4,5402.18,39,58,272.64,32,36.32
2022-06-27 0:00:00,Tamil Nadu,8658.24,6060.77,35,52,272.64,38,36.32
2022-06-27 0:00:00,Karnataka,6834.56,4784.19,42,44,272.64,40,36.32
2022-06-27 0:00:00,Rajasthan,6085.72,4260,48,46,272.64,24,36.32
2022-06-28 0:00:00,Maharashtra,9181.84,6427.29,38,40,272.72,15,36.36
2022-06-28 0:00:00,Gujarat,7897.7,5528.39,35,41,272.72,40,36.36
2022-06-28 0:00:00,Tamil Nadu,8792.77,6154.94,35,46,272.72,42,36.36
2022-06-28 0:00:00,Karnataka,7277.63,5094.34,49,41,272.72,19,36.36
2022-06-28 0:00:00,Rajasthan,6442.56,4509.79,47,54,272.72,21,36.36
2022-06-29 0:00:00,Maharashtra,9396.6,6577.62,40,58,272.8,37,36.4
2022-06-29 0:00:00,Gujarat,7810,5467,35,53,272.8,32,36.4
2022-06-29 0:00:00,Tamil Nadu,8874.3,6212.01,47,53,272.8,27,36.4
2022-06-29 0:00:00,Karnataka,7042.7,4929.89,37,46,272.8,29,36.4
2022-06-29 0:00:00,Rajasthan,6101.4,4270.98,42,49,272.8,15,36.4
2022-06-30 0:00:00,Maharashtra,9606.36,6724.45,39,49,272.88,24,36.44
2022-06-30 0:00:00,Gujarat,7774.3,5442.01,49,53,272.88,32,36.44
2022-06-30 0:00:00,Tamil Nadu,8566.83,5996.78,35,46,272.88,42,36.44
2022-06-30 0:00:00,Karnataka,6912.77,4838.94,38,48,272.88,23,36.44
2022-06-30 0:00:00,Rajasthan,6161.24,4312.87,42,56,272.88,32,36.44
2022-07-01 0:00:00,Maharashtra,8263.8,5784.66,46,58,272.96,23,36.48
2022-07-01 0:00:00,Gujarat,6875,4812.5,47,48,272.96,25,36.48
2022-07-01 0:00:00,Tamil Nadu,7715.4,5400.78,46,43,272.96,37,36.48
2022-07-01 0:00:00,Karnataka,6346.6,4442.62,43,56,272.96,20,36.48
2022-07-01 0:00:00,Rajasthan,5703.2,3992.24,43,59,272.96,31,36.48
2022-07-02 0:00:00,Maharashtra,8077.2,5654.04,40,44,273.04,18,36.52
2022-07-02 0:00:00,Gujarat,6932,4852.4,48,55,273.04,17,36.52
2022-07-02 0:00:00,Tamil Nadu,7543.6,5280.52,38,51,273.04,15,36.52
2022-07-02 0:00:00,Karnataka,5983.4,4188.38,44,44,273.04,22,36.52
2022-07-02 0:00:00,Rajasthan,5284.8,3699.36,45,52,273.04,34,36.52
2022-07-03 0:00:00,Maharashtra,8063.6,5644.52,36,58,273.12,38,36.56
2022-07-03 0:00:00,Gujarat,6881,4816.7,45,54,273.12,40,36.56
2022-07-03 0:00:00,Tamil Nadu,7585.8,5310.06,36,51,273.12,33,36.56
2022-07-03 0:00:00,Karnataka,6352.2,4446.54,35,53,273.12,30,36.56
2022-07-03 0:00:00,Rajasthan,5688.4,3981.88,47,57,273.12,26,36.56
2022-07-04 0:00:00,Maharashtra,8443,5910.1,49,53,273.2,26,36.6
2022-07-04 0:00:00,Gujarat,6844,4790.8,39,43,273.2,45,36.6
2022-07-04 0:00:00,Tamil Nadu,7624,5336.8,35,52,273.2,18,36.6
2022-07-04 0:00:00,Karnataka,6060,4242,40,51,273.2,22,36.6
2022-07-04 0:00:00,Rajasthan,5533,3873.1,49,42,273.2,39,36.6
2022-07-05 0:00:00,Maharashtra,8366.4,5856.48,35,48,273.28,41,36.64
2022-07-05 0:00:00,Gujarat,7012,4908.4,43,50,273.28,32,36.64
2022-07-05 0:00:00,Tamil Nadu,7745.2,5421.64,37,45,273.28,40,36.64
2022-07-05 0:00:00,Karnataka,6269.8,4388.86,43,41,273.28,40,36.64
2022-07-05 0:00:00,Rajasthan,5500.6,3850.42,36,52,273.28,27,36.64
2022-07-06 0:00:00,Maharashtra,8409.8,5886.86,43,44,273.36,45,36.68
2022-07-06 0:00:00,Gujarat,6768,4737.6,45,40,273.36,32,36.68
2022-07-06 0:00:00,Tamil Nadu,7521.4,5264.98,48,58,273.36,36,36.68
2022-07-06 0:00:00,Karnataka,5900.6,4130.42,48,56,273.36,32,36.68
2022-07-06 0:00:00,Rajasthan,5369.2,3758.44,44,60,273.36,43,36.68
2022-07-07 0:00:00,Maharashtra,8010.2,5607.14,36,50,273.44,43,36.72
2022-07-07 0:00:00,Gujarat,6940,4858,46,60,273.44,30,36.72
2022-07-07 0:00:00,Tamil Nadu,7640.6,5348.42,37,40,273.44,28,36.72
2022-07-07 0:00:00,Karnataka,6347.4,4443.18,40,46,273.44,40,36.72
2022-07-07 0:00:00,Rajasthan,5449.8,3814.86,37,45,273.44,36,36.72
2022-07-08 0:00:00,Maharashtra,8036.6,5625.62,39,50,273.52,19,36.76
2022-07-08 0:00:00,Gujarat,6873,4811.1,40,60,273.52,42,36.76
2022-07-08 0:00:00,Tamil Nadu,7517.8,5262.46,43,44,273.52,30,36.76
2022-07-08 0:00:00,Karnataka,6084.2,4258.94,38,55,273.52,27,36.76
2022-07-08 0:00:00,Rajasthan,5364.4,3755.08,35,50,273.52,24,36.76
2022-07-09 0:00:00,Maharashtra,8358,5850.6,49,48,273.6,20,36.8
2022-07-09 0:00:00,Gujarat,6954,4867.8,37,44,273.6,44,36.8
2022-07-09 0:00:00,Tamil Nadu,7280,5096,35,45,273.6,43,36.8
2022-07-09 0:00:00,Karnataka,6218,4352.6,46,59,273.6,45,36.8
2022-07-09 0:00:00,Rajasthan,5557,3889.9,41,49,273.6,33,36.8
2022-07-10 0:00:00,Maharashtra,8038.4,5626.88,46,57,273.68,16,36.84
2022-07-10 0:00:00,Gujarat,6827,4778.9,44,56,273.68,35,36.84
2022-07-10 0:00:00,Tamil Nadu,7501.2,5250.84,47,48,273.68,15,36.84
2022-07-10 0:00:00,Karnataka,6060.8,4242.56,45,54,273.68,44,36.84
2022-07-10 0:00:00,Rajasthan,5503.6,3852.52,36,56,273.68,21,36.84
2022-07-11 0:00:00,Maharashtra,8297.8,5808.46,41,53,273.76,17,36.88
2022-07-11 0:00:00,Gujarat,6799,4759.3,42,41,273.76,36,36.88
2022-07-11 0:00:00,Tamil Nadu,7320.4,5124.28,50,55,273.76,20,36.88
2022-07-11 0:00:00,Karnataka,6099.6,4269.72,39,57,273.76,19,36.88
2022-07-11 0:00:00,Rajasthan,5671.2,3969.84,38,47,273.76,31,36.88
2022-07-12 0:00:00,Maharashtra,8123.2,5686.24,37,55,273.84,21,36.92
2022-07-12 0:00:00,Gujarat,6960,4872,49,57,273.84,28,36.92
2022-07-12 0:00:00,Tamil Nadu,7549.6,5284.72,41,47,273.84,45,36.92
2022-07-12 0:00:00,Karnataka,6086.4,4260.48,44,60,273.84,19,36.92
2022-07-12 0:00:00,Rajasthan,5235.8,3665.06,46,58,273.84,33,36.92
2022-07-13 0:00:00,Maharashtra,8181.6,5727.12,37,58,273.92,27,36.96
2022-07-13 0:00:00,Gujarat,6913,4839.1,50,52,273.92,27,36.96
2022-07-13 0:00:00,Tamil Nadu,7285.8,5100.06,49,42,273.92,41,36.96
2022-07-13 0:00:00,Karnataka,6313.2,4419.24,46,60,273.92,26,36.96
2022-07-13 0:00:00,Rajasthan,5560.4,3892.28,44,49,273.92,27,36.96
2022-07-14 0:00:00,Maharashtra,8094,5665.8,46,42,274,41,37
2022-07-14 0:00:00,Gujarat,6773,4741.1,35,44,274,26,37
2022-07-14 0:00:00,Tamil Nadu,7484,5238.8,46,53,274,34,37
2022-07-14 0:00:00,Karnataka,6120,4284,40,49,274,23,37
2022-07-14 0:00:00,Rajasthan,5561,3892.7,35,53,274,40,37
